index,name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax
174,Fifty Shades of Grey,-0.278146896,2.325789922,0.620879471,-0.368835622,-0.03252779,0.024210162,0.008394213,14.24128668,0.0408496762,4.216697459,0.00110479743
175,The Twilight Saga: New Moon,-0.309665462,-0.471047245,0.620879471,-0.282530244,-0.021830983,0.032377389,-0.02412459,14.22050962,0.0407368479,4.209637137,0.00110318561
176,Rain Man,-0.278146896,2.325789922,0.620879471,0.239000825,-0.032982973,0.069129909,-0.03030585,14.1930174,0.0405875535,4.200294914,0.00110105284
177,A Nightmare on Elm Street,3.623744767,2.325789922,0.620879471,-0.116084158,-0.023566369,-0.009042118,-0.025065216,14.17063167,0.0404659894,4.192687945,0.00109931622
178,Green Book,-0.332102407,-0.471047245,0.620879471,0.158860117,-0.028374243,0.067463128,0.008494995,13.98924591,0.0394809876,4.131050647,0.00108524482
179,Gremlins,-0.2824206,-0.418807081,0.620879471,-0.161702715,-0.035145094,-0.018042736,-0.024561309,13.96664936,0.0393582787,4.123372039,0.00108349184
180,Bean,-0.309665462,-0.471047245,-0.210621479,1.875104204,-0.034746809,0.047711774,-0.01582692,13.95625944,0.039301857,4.119841406,0.00108268582
181,Saw IV,-0.351868288,2.325789922,0.10786627,-0.320751197,-0.004477121,-0.006708625,0.017162196,13.9352633,0.039187839,4.112706638,0.001081057
182,Andhadhun,-0.351868288,-0.558023904,0.018231993,0.158860117,-0.003367611,0.066546399,0.007184836,13.88340933,0.0389062499,4.095085968,0.00107703431
183,The Best Exotic Marigold Hotel,-0.2824206,-0.471047245,-0.210621479,-0.161702715,-0.011589359,0.008959116,-0.020899584,13.6836272,0.0378213479,4.027197339,0.00106153578
184,The Curse of la Llorona,3.623744767,2.325789922,0.620879471,-0.356506282,-0.023566369,0.062379446,0.00651296,13.68152656,0.0378099405,4.026483513,0.00106137281
185,Arthur,-0.2824206,-0.418807081,0.620879471,0.086117013,-0.036112358,0.064546262,0.006378585,13.63738314,0.037570223,4.011482991,0.00105794829
186,Dragon Ball Super: Broly,-0.263723145,-0.418807081,0.041117341,0.336402609,-0.004107284,0.064379584,0.006311397,13.61858118,0.0374681203,4.005093835,0.00105648969
187,Terms of Endearment,-0.2824206,-0.418807081,0.620879471,-0.031011714,-0.031332934,0.06379621,-0.023116775,13.55296863,0.0371118163,3.982797816,0.00105139965
188,Deadpool,-0.320349722,2.325789922,0.620879471,0.239000825,-0.033495055,0.044961585,-0.014382386,13.49718605,0.0368088931,3.963842152,0.0010470722
189,Kindergarten Cop,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.031019995,0.063046159,-0.022243336,13.46384587,0.0366278417,3.952512715,0.00104448576
190,The Hangover,-0.2824206,2.325789922,0.620879471,0.146530778,-0.035145094,-0.004291793,-0.015860514,13.40888103,0.0363293593,3.93383493,0.00104022174
191,Toy Story,-0.263723145,-0.127165229,0.620879471,0.555864856,-0.031731219,-0.003458402,-0.020395677,13.1478862,0.0349120463,3.84514541,0.00101997449
192,Don Jon,-0.2824206,2.325789922,0.620879471,1.875104204,-0.027463876,0.060462648,0.004732489,13.14645167,0.0349042562,3.844657938,0.00101986321
193,The Boy Next Door,-0.247162542,2.325789922,0.620879471,-0.282530244,-0.031019995,0.060129292,-0.027047251,13.10646375,0.0346871047,3.83106951,0.00101676106
194,Five Feet Apart,-0.278146896,-0.471047245,0.620879471,-0.114851224,-0.031276036,0.062379446,0.004497332,13.07539929,0.0345184115,3.820513393,0.00101435116
195,Despicable Me 3,-0.263723145,-0.418807081,0.620879471,7.213708296,-0.002172755,0.012876052,0.008595776,12.93500164,0.0337559925,3.772804401,0.00100345951
196,Metropolitan,-0.2824206,-0.471047245,0.620879471,-0.031011714,-0.014405806,-0.001958299,-0.020429271,12.87170435,0.0334122613,3.751295139,0.000998549082
197,Home Alone 2: Lost in New York,-0.309665462,-0.418807081,0.620879471,-0.155538045,-0.033495055,0.013542764,-0.016162858,12.82124464,0.0331382436,3.734148257,0.000994634559
198,Despicable Me 2,-0.263723145,-0.418807081,0.620879471,-0.161702715,-0.031019995,0.012876052,-0.004774558,12.77323691,0.0328775412,3.717834591,0.000990910254
199,Us,3.623744767,2.325789922,0.620879471,-0.155538045,-0.006553894,0.14796865,0.077395888,12.759229,0.0328014723,3.713074517,0.00098982356
200,Brokeback Mountain,-0.278146896,2.325789922,0.620879471,0.146530778,-0.03252779,0.006542284,-0.022814431,12.7187685,0.0325817545,3.6993255,0.000986684748
201,Friday the 13th: the Final Chapter,3.623744767,2.325789922,0.620879471,-0.313353593,-0.031332934,0.141134848,-0.019589426,12.68495385,0.0323981266,3.687834831,0.000984061502
202,Little Miss Sunshine,-0.2824206,2.325789922,0.620879471,0.336402609,-0.02220082,0.022960076,-0.023150369,12.63236925,0.0321125698,3.669965884,0.000979982137
203,Winchester,-0.332102407,-0.471047245,0.002975095,-0.29362665,-0.031276036,0.055712323,-0.01723786,12.57702514,0.0318120278,3.651159218,0.000975688696
204,"Crouching Tiger, Hidden Dragon",-0.320349722,-0.471047245,0.716235084,0.336402609,-0.007122873,0.055545644,-0.022814431,12.56033741,0.0317214063,3.645488505,0.000974394109
205,The Purge: Anarchy,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.031019995,0.043628161,0.021126265,12.436485,0.031048835,3.603401806,0.000964785987
206,"Honey, I Shrunk the Kids",-0.309665462,-0.418807081,0.620879471,-0.245542225,-0.031731219,-0.010292204,-0.026576937,12.37356511,0.0307071532,3.582020789,0.000959904838
207,Scream,3.623744767,2.325789922,0.620879471,-0.161702715,-0.034860604,-0.010958916,-0.025065216,12.36047593,0.0306360734,3.577572912,0.000958889416
208,Glass,-0.278146896,-0.471047245,0.620879471,-0.194991932,-0.007720302,0.026376977,-0.011023006,12.34995195,0.0305789237,3.573996723,0.000958072995
209,The Others,3.623744767,-0.471047245,0.043024453,0.126803834,-0.025244858,-0.004958505,-0.017741767,12.34982571,0.0305782382,3.573953825,0.000958063202
210,Forrest Gump,-0.278146896,-0.471047245,0.620879471,0.268591241,-0.031332934,0.053628846,-0.022444899,12.33138424,0.0304780931,3.567687168,0.000956632565
211,I Can Only Imagine,-0.332102407,-0.418807081,0.620879471,-0.161702715,-0.007862546,0.053378829,0.001877015,12.29812586,0.030297486,3.556385527,0.000954052473
212,The Terminator,-0.320349722,2.325789922,-0.210621479,0.239000825,-0.02900012,0.004375469,-0.014483168,12.2455,0.0300117052,3.538502559,0.000949969906
213,Ma,3.623744767,2.325789922,0.041117341,-0.333080537,-0.007236669,0.052712117,-0.017741767,12.2211488,0.0298794678,3.530227697,0.000948080809
214,The Lord of the Rings: The Return of the King,-0.320349722,-0.471047245,0.058281351,1.581665919,-0.023566369,0.039544547,-0.023721464,12.19181821,0.0297201902,3.520260772,0.000945805424
215,A Star Is Born,-0.278146896,2.325789922,0.620879471,0.126803834,-0.008374627,-0.026960014,0.001272327,12.11635739,0.0293104058,3.49461818,0.000939951385
216,Boyhood,-0.278146896,2.325789922,0.620879471,-0.095124281,-0.024875021,0.037211054,-0.016398014,12.0344165,0.0288654319,3.466773574,0.000933594641
217,Avatar,-0.320349722,-0.471047245,0.620879471,0.336402609,-0.033495055,0.004375469,-0.014483168,12.01369706,0.0287529166,3.459732832,0.000931987285
218,Grandma,-0.2824206,2.325789922,0.620879471,-0.307188924,-0.008687566,-0.006458608,-0.012669102,12.008455,0.0287244499,3.45795151,0.000931580621
219,Night Watch,-0.320349722,2.325789922,0.273785038,-0.245542225,0.027755545,0.05071198,-0.023351932,11.98482833,0.0285961471,3.449922853,0.00092974773
220,Indiana Jones and the Temple of Doom,-0.320349722,-0.418807081,0.620879471,-0.116084158,-0.031332934,0.050045267,-0.010855037,11.89668825,0.0281175089,3.41997168,0.00092291007
221,The Purge: Election Year,-0.320349722,2.325789922,0.620879471,-0.313353593,-0.031019995,0.043628161,0.021126265,11.858788,0.0279116944,3.40709267,0.000919969875
222,The Gift,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.007236669,0.049211877,-0.017808954,11.7961042,0.0275712947,3.38579188,0.000915107042
223,Ferris Bueller's Day Off,-0.2824206,-0.471047245,0.620879471,0.336402609,-0.031332934,0.013542764,-0.005345653,11.7867025,0.0275202395,3.382597057,0.000914377685
224,Batman,-0.320349722,-0.471047245,0.620879471,-0.116084158,-0.035145094,-0.016209276,-0.02775272,11.75738123,0.0273610125,3.372633299,0.000912103023
225,Mamma Mia!,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.031019995,0.048795182,-0.004740964,11.75495806,0.0273478537,3.371809873,0.00091191504
226,Upstream Color,-0.278146896,-0.558023904,0.620879471,-0.307188924,-0.009455688,0.324480755,0.111157662,11.74348,0.0272855229,3.367909476,0.000911024605
227,Lion,-0.332102407,-0.471047245,-0.210621479,0.239000825,-0.031019995,0.048711842,-4.24E-06,11.7378175,0.0272547731,3.365985283,0.000910585324
228,47 Meters Down,-0.309665462,-0.471047245,-0.210621479,-0.196224866,-0.009455688,0.048711842,-0.014886293,11.73555868,0.0272425068,3.365217706,0.000910410091
229,Whale Rider,-0.278146896,-0.471047245,0.058281351,-0.116084158,-0.009484137,0.048628503,-0.025636311,11.73227886,0.027224696,3.364103179,0.000910155652
230,Beasts of the Southern Wild,-0.309665462,-0.471047245,0.620879471,-0.161702715,-0.018075721,0.048628503,-3.78E-05,11.72652556,0.0271934531,3.362148131,0.000909709327
231,Speed,-0.320349722,2.325789922,0.620879471,-0.114851224,-0.009626381,-0.015792581,-0.02466209,11.68160483,0.0269495144,3.346883469,0.000906224503
232,The Secret Life of Pets,-0.263723145,-0.418807081,0.620879471,1.875104204,-0.031019995,0.012876052,-0.014785512,11.67278175,0.0269016013,3.343885269,0.000905540033
233,The Lazarus Effect,3.623744767,-0.471047245,0.620879471,-0.272666772,-0.007236669,0.024626857,-0.000407363,11.62330061,0.0266328977,3.327070918,0.000901701425
234,The Lunchbox,-0.278146896,-0.418807081,0.018231993,0.336402609,-0.009797075,0.047711774,-0.000407363,11.621777,0.0266246238,3.326553175,0.000901583228
235,Shakespeare in Love,-0.2824206,2.325789922,0.620879471,-0.134578168,-0.031019995,0.047295079,-0.020899584,11.57271176,0.0263581787,3.309880153,0.000897776884
236,Life Is Beautiful,-0.2824206,-0.471047245,-0.435660727,0.81478099,-0.010138463,0.046711705,-0.000810489,11.50493765,0.0259901364,3.286849608,0.000892519159
237,Born on the Fourth of July,-0.332102407,2.325789922,0.620879471,-0.114851224,-0.023879308,0.046711705,-0.027987877,11.50012129,0.0259639816,3.285212944,0.000892145519
238,Lucy,-0.320349722,2.325789922,-0.294534419,-0.245542225,-0.025870735,0.015376223,-0.028088658,11.47159,0.0258090445,3.275517632,0.000889932142
239,The Care Bears Movie,-0.263723145,-0.127165229,0.10786627,-0.196224866,-0.026525061,0.046461688,-0.000911271,11.467311,0.0257858077,3.274063571,0.000889600189
240,American Ninja 2: The Confrontation,-0.320349722,2.325789922,0.620879471,-0.357739216,-0.037335663,0.046128332,-0.004237057,11.42857143,0.0255754354,3.260899349,0.000886594882
241,The Karate Kid,-0.320349722,-0.418807081,0.620879471,-0.161702715,-0.032357096,-0.00979217,-0.026039436,11.38991488,0.0253655138,3.247763338,0.000883596015
242,The Texas Chainsaw Massacre,-0.351868288,2.325789922,0.620879471,-0.27513264,-0.023566369,-0.00887544,-0.024729278,11.30146368,0.0248851862,3.217706442,0.00087673422
243,Insidious: Chapter 3,3.623744767,-0.471047245,0.10786627,-0.318285329,-0.034746809,0.194055144,-0.000138613,11.2983889,0.0248684888,3.216661591,0.000876495687
244,The Big Sick,-0.2824206,2.325789922,0.620879471,-0.116084158,-0.029199262,0.044878246,0.0041278,11.282317,0.0247812116,3.211200145,0.000875248874
245,Bridget Jones's Diary,-0.2824206,2.325789922,-0.210621479,-0.307188924,-0.034149381,0.017459699,-0.010317536,11.2798244,0.0247676757,3.210353126,0.000875055505
246,Silver Linings Playbook,-0.2824206,2.325789922,0.620879471,0.146530778,-0.031019995,-0.011042255,-0.024426934,11.25773586,0.0246477255,3.202847146,0.000873341938
247,Dallas Buyers Club,-0.332102407,2.325789922,0.620879471,0.239000825,-0.011134176,0.043794839,-0.02607303,11.1473176,0.0240481074,3.165325551,0.000864776
248,Jurassic World,-0.320349722,-0.471047245,0.620879471,-0.156770979,-0.031019995,0.018876463,-0.019858176,11.13677629,0.0239908636,3.161743473,0.000863958234
249,Cool Runnings,-0.309665462,-0.418807081,0.620879471,-0.156770979,-0.031731219,0.043044787,-0.024023808,11.06116164,0.0235802438,3.136048608,0.000858092262
250,Unforgiven,-0.278146896,2.325789922,0.620879471,0.158860117,-0.035145094,-0.016042598,-0.027987877,11.05260049,0.0235337532,3.133139415,0.000857428112
251,Twilight,-0.278146896,-0.471047245,0.620879471,-0.272666772,-0.027520774,0.032377389,-0.026140218,11.03865986,0.0234580496,3.128402203,0.000856346637
252,Titanic,-0.278146896,-0.471047245,0.620879471,0.336402609,-0.033495055,0.004375469,-0.014483168,11.00823632,0.0232928368,3.118063879,0.000853986464
253,Ted,-0.2824206,2.325789922,0.620879471,0.086117013,-0.031019995,-0.003708419,-0.021134741,10.9873663,0.0231795037,3.110971968,0.000852367427
254,Pieces of April,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.032982973,-0.009958848,-0.021605054,10.94107,0.0229280951,3.095239869,0.00084877589
255,Independence Day,-0.320349722,-0.471047245,0.620879471,-0.156770979,-0.033495055,-0.009042118,-0.028424597,10.89867855,0.0226978915,3.080834689,0.00084548728
256,Como agua para chocolate,-0.278146896,2.325789922,4.866111385,-0.134578168,-0.011930747,0.041461345,-0.017002703,10.8721005,0.0225535614,3.071803114,0.00084342543
257,Fried Green Tomatoes,-0.278146896,-0.471047245,0.620879471,0.146530778,-0.031019995,0.041378006,-0.029096473,10.85622736,0.0224673635,3.06640921,0.000842194036
258,Sleepless in Seattle,-0.2824206,-0.418807081,0.620879471,-0.155538045,-0.034206278,0.041294667,-0.02818944,10.85367452,0.0224535005,3.065541721,0.000841995994
259,Bad Teacher,-0.2824206,2.325789922,0.620879471,-0.333080537,-0.032357096,0.040961311,-0.022915213,10.8098746,0.0222156483,3.050657924,0.000838598119
260,Chariots of Fire,-0.332102407,-0.418807081,-0.210621479,-0.114851224,-0.025813837,0.000208516,-0.025636311,10.78242891,0.0220666065,3.041331513,0.00083646896
261,Harry Potter and the Deathly Hallows: Part 2,-0.309665462,-0.471047245,-0.210621479,0.099679287,-0.035145094,-0.011125595,-0.022344118,10.73857332,0.021828452,3.0264288,0.000833066766
262,Bloodsport,-0.320349722,2.325789922,0.620879471,-0.155538045,-0.012329032,-0.012209002,-0.003397212,10.73283545,0.0217972929,3.024478995,0.000832621638
263,28 Days Later...,-0.278146896,2.325789922,-0.210621479,0.126803834,-0.031276036,-0.009542153,-0.02130271,10.71504813,0.0217007002,3.018434627,0.000831241748
264,Beverly Hills Cop II,-0.320349722,2.325789922,0.620879471,1.875104204,-0.031332934,-0.005541878,-0.027013657,10.713037,0.0216897789,3.017751218,0.00083108573
265,While You Were Sleeping,-0.2824206,-0.418807081,0.620879471,-0.307188924,-0.035543379,0.04012792,-0.024023808,10.70923624,0.0216691391,3.016459669,0.000830790878
266,Jumanji: Welcome to the Jungle,-0.320349722,-0.471047245,0.620879471,0.086117013,-0.032357096,-0.001541604,-0.022915213,10.69492161,0.0215914046,3.011595367,0.000829680389
267,"Three Billboards Outside Ebbing, Missouri",-0.2824206,2.325789922,-0.210621479,0.099679287,-0.011589359,-0.007208659,-0.022545681,10.67948447,0.0215075744,3.006349621,0.000828482819
268,The Blind Side,-0.332102407,-0.471047245,0.620879471,0.126803834,-0.032413994,0.014042798,-0.026744906,10.66235548,0.0214145567,3.000528962,0.000827154
269,The Sessions,-0.332102407,2.325789922,0.620879471,-0.114851224,-0.02220082,0.039711225,-0.021403491,10.656155,0.0213808854,2.998421957,0.000826672984
270,Madea's Family Reunion,-0.2824206,-0.471047245,0.620879471,-0.356506282,-0.035856318,-0.01062556,-0.026106624,10.56148983,0.0208668133,2.966253471,0.000819329126
271,House Party,-0.2824206,2.325789922,0.620879471,1.875104204,-0.027293182,0.011042592,-0.028861316,10.5542508,0.0208275022,2.963793552,0.000818767543
272,Chronicle,-0.309665462,-0.471047245,0.620879471,-0.156770979,-0.033495055,-0.023876469,-0.019387863,10.55300808,0.0208207537,2.963371259,0.000818671136
273,Saw V,-0.351868288,2.325789922,0.10786627,-0.310887725,-0.004477121,-0.006708625,-0.004035494,10.54296843,0.0207662342,2.959959652,0.000817892288
274,The First Purge,-0.320349722,2.325789922,0.620879471,-0.272666772,-0.007236669,0.043628161,-0.004035494,10.54278938,0.0207652619,2.959898809,0.000817878398
275,The Brother from Another Planet,-0.2824206,2.325789922,0.620879471,-0.155538045,-0.012954909,-0.024459842,-0.030473819,10.50631143,0.0205671711,2.947503115,0.000815048541
276,American Warrior,-0.320349722,2.325789922,0.620879471,-0.29362665,-0.033267463,0.0383778,-0.004237057,10.499694,0.0205312356,2.945254425,0.000814535179
277,Amores Perros,-0.278146896,2.325789922,4.866111385,0.099679287,-0.013125603,-0.01587592,-0.020261302,10.4542335,0.0202843657,2.929806341,0.000811008481
278,Book Club,-0.2824206,-0.471047245,0.620879471,-0.318285329,-0.013154052,0.037877766,-0.004371432,10.4438188,0.0202278095,2.926267287,0.000810200538
279,Me Before You,-0.278146896,-0.471047245,-0.210621479,-0.031011714,-0.036510644,0.037711088,-0.00443862,10.4157093,0.0200751629,2.916715305,0.000808019882
280,Women on the Verge of a Nervous Breakdown,-0.2824206,2.325789922,0.043024453,0.126803834,-0.013324746,0.007959048,-0.016431608,10.37589857,0.0198589737,2.903187088,0.000804931477
281,9 to 5,-0.2824206,-0.418807081,0.620879471,0.086117013,-0.027207836,0.036961037,-0.018749581,10.3300686,0.0196100975,2.887613454,0.000801376117
282,She's All That,-0.2824206,-0.471047245,0.620879471,-0.320751197,-0.034149381,-0.002374994,-0.026610531,10.3166989,0.0195374943,2.883070252,0.000800338933
283,Jigsaw,-0.351868288,2.325789922,0.10786627,-0.310887725,-0.004477121,-0.007792033,-0.01723786,10.2952888,0.0194212284,2.875794815,0.000798677998
284,The Twilight Saga: Eclipse,-0.320349722,-0.471047245,0.620879471,-0.212253008,-0.027520774,0.032377389,-0.016834734,10.27193157,0.0192943887,2.867857717,0.000796866009
285,Risky Business,-0.2824206,2.325789922,0.620879471,-0.155538045,-0.031788117,-0.002124977,-0.005009715,10.24867371,0.0191680886,2.859954386,0.00079506173
286,The Maze Runner,-0.320349722,-0.471047245,0.620879471,-0.155538045,-0.033495055,-0.006958642,-0.017036297,10.24470179,0.0191465194,2.858604675,0.0007947536
287,Halloween II,3.623744767,2.325789922,0.620879471,1.875104204,-0.037534806,0.023960145,-0.017439422,10.2135272,0.0189772281,2.848011134,0.000792335162
